"Electrode"	"AvgAmp"	"Condition"	"Subject"	"faceRace"	"FixArea"
"FP1"	5.322803	"White_fore"	53	"White"	"fore"
"FP2"	3.026056	"White_fore"	53	"White"	"fore"
"A2"	0.990846	"White_fore"	53	"White"	"fore"
"P8/T6"	-0.496936	"White_fore"	53	"White"	"fore"
"TP7"	2.76321	"White_fore"	53	"White"	"fore"
"TP8"	0.532982	"White_fore"	53	"White"	"fore"
"P7/T5"	2.310299	"White_fore"	53	"White"	"fore"
"VEOG"	-1.365749	"White_fore"	53	"White"	"fore"
"HEOG"	-4.076129	"White_fore"	53	"White"	"fore"
"Nose"	2.640902	"White_fore"	53	"White"	"fore"
"FZ"	8.502292	"Black_eyes"	54	"Black"	"eyes"
"FC3"	5.922681	"Black_eyes"	54	"Black"	"eyes"
"FCZ"	8.407785	"Black_eyes"	54	"Black"	"eyes"
"FC4"	7.804024	"Black_eyes"	54	"Black"	"eyes"
"C3"	4.351314	"Black_eyes"	54	"Black"	"eyes"
"CZ"	7.483253	"Black_eyes"	54	"Black"	"eyes"
"C4"	7.132161	"Black_eyes"	54	"Black"	"eyes"
"CP3"	3.726016	"Black_eyes"	54	"Black"	"eyes"
"CPZ"	6.975321	"Black_eyes"	54	"Black"	"eyes"
"CP4"	6.277212	"Black_eyes"	54	"Black"	"eyes"
"P3"	3.45435	"Black_eyes"	54	"Black"	"eyes"
"PZ"	6.519457	"Black_eyes"	54	"Black"	"eyes"
"P4"	6.372988	"Black_eyes"	54	"Black"	"eyes"
"Oz"	1.630737	"Black_eyes"	54	"Black"	"eyes"
"FP1"	6.106084	"Black_eyes"	54	"Black"	"eyes"
"FP2"	7.071203	"Black_eyes"	54	"Black"	"eyes"
"A2"	-3.263644	"Black_eyes"	54	"Black"	"eyes"
"P8/T6"	2.949646	"Black_eyes"	54	"Black"	"eyes"
"TP7"	0.126255	"Black_eyes"	54	"Black"	"eyes"
"TP8"	4.474606	"Black_eyes"	54	"Black"	"eyes"
"P7/T5"	-0.858865	"Black_eyes"	54	"Black"	"eyes"
"VEOG"	8.145326	"Black_eyes"	54	"Black"	"eyes"
"HEOG"	0.370088	"Black_eyes"	54	"Black"	"eyes"
"Nose"	6.20075	"Black_eyes"	54	"Black"	"eyes"
"FZ"	4.721245	"Black_fore"	54	"Black"	"fore"
